player,batting_runs,balls_faced,batting_matches,dismissals,batting_average,batting_strike_rate,total_balls,dot_balls_batting,boundaries,fours,sixes,dot_ball_percentage_batting,boundary_percentage,runs_per_boundary,thirties,fifties,hundreds,bowler,runs_conceded,ball,wickets,bowling_matches,overs,bowling_economy,bowling_average,bowling_strike_rate,wickets_per_match,dot_balls_bowling,dot_ball_percentage_bowling,batting_score,bowling_score,allrounder_score
Mukesh Kumar,10,20,5,1,10.0,50.0,20,10,0,0,0,50.0,0.0,10.0,0,0,0,Mukesh Kumar,707,420,31,20,70.0,10.1,22.806451612903224,13.548387096774194,1.55,130.0,30.952380952380953,0.08459003561948408,0.5214190228217943,0.3030045292206392
Mustafizur Rahman,13,23,6,1,13.0,56.52173913043478,23,15,1,0,1,65.21739130434783,4.3478260869565215,13.0,0,0,0,Mustafizur Rahman,1792,1353,70,57,225.5,7.946784922394679,25.6,19.32857142857143,1.2280701754385965,464.0,34.29416112342942,0.10148878543576409,0.6061552682974874,0.3538220268666258
N Rana,2636,2015,101,94,28.04255319148936,130.81885856079404,2015,835,366,234,132,41.43920595533499,18.16377171215881,7.202185792349726,17,18,0,N Rana,253,185,10,24,30.833333333333332,8.205405405405406,25.3,18.5,0.4166666666666667,58.0,31.351351351351354,0.357988224645967,0.4920163489600109,0.42500228680298896
N Wadhera,350,261,16,15,23.333333333333332,134.09961685823754,261,107,50,32,18,40.99616858237548,19.157088122605366,7.0,3,2,0,N Wadhera,13,12,0,1,2.0,6.5,13.0,12.0,0.0,2.0,16.666666666666664,0.23111449990381688,0.5158333333333334,0.3734739166185751
ND Doshi,0,13,1,1,0.0,0.0,13,13,0,0,0,100.0,0.0,0.0,0,0,0,ND Doshi,79,57,2,4,9.5,8.31578947368421,39.5,28.5,0.5,24.0,42.10526315789473,0.0,0.44330377677671967,0.22165188838835984
NJ Rimmington,1,1,1,0,1.0,100.0,1,0,0,0,0,0.0,0.0,1.0,0,0,0,NJ Rimmington,20,18,0,1,3.0,6.666666666666667,20.0,18.0,0.0,9.0,50.0,0.1034590035619484,0.49829059829059824,0.30087480092627333
NL McCullum,26,23,2,3,8.666666666666666,113.04347826086956,23,8,1,0,1,34.78260869565217,4.3478260869565215,26.0,0,0,0,NL McCullum,35,30,0,2,5.0,7.0,35.0,30.0,0.0,10.0,33.33333333333333,0.1438866617806191,0.4608974358974359,0.3023920488390275
NLTC Perera,424,326,30,24,17.666666666666668,130.06134969325154,326,129,49,23,26,39.57055214723926,15.030674846625766,8.653061224489797,5,0,0,NLTC Perera,1031,715,37,36,119.16666666666667,8.651748251748252,27.864864864864863,19.324324324324323,1.0277777777777777,227.0,31.74825174825175,0.211451587232104,0.533082131673681,0.3722668594528925
NM Coulter-Nile,82,75,16,10,8.2,109.33333333333333,75,39,11,7,4,52.0,14.666666666666666,7.454545454545454,0,0,0,NM Coulter-Nile,1125,892,52,38,148.66666666666666,7.567264573991032,21.634615384615383,17.153846153846153,1.368421052631579,368.0,41.25560538116592,0.14138071632219373,0.5846660085400739,0.3630233624311338
NT Ellis,19,26,5,4,4.75,73.07692307692307,26,14,1,0,1,53.84615384615385,3.8461538461538463,19.0,0,0,0,NT Ellis,514,365,19,16,60.833333333333336,8.449315068493151,27.05263157894737,19.210526315789473,1.1875,112.0,30.684931506849317,0.09021844529939738,0.5028406424720284,0.2965295438857129
Naman Dhir,140,84,7,6,23.333333333333332,166.66666666666669,84,35,22,12,10,41.66666666666667,26.190476190476193,6.363636363636363,1,1,0,Naman Dhir,55,29,0,3,4.833333333333333,11.379310344827587,55.0,29.0,0.0,3.0,10.344827586206897,0.25319989261217113,0.3782493368700265,0.3157246147410988
Navdeep Saini,33,38,7,4,8.25,86.8421052631579,38,17,3,3,0,44.73684210526316,7.894736842105263,11.0,0,0,0,Navdeep Saini,968,682,26,31,113.66666666666667,8.516129032258064,37.23076923076923,26.23076923076923,0.8387096774193549,272.0,39.882697947214076,0.11661422280745537,0.4919413893810146,0.304277806094235
Naveen-ul-Haq,18,26,4,2,9.0,69.23076923076923,26,16,2,2,0,61.53846153846154,7.6923076923076925,9.0,0,0,0,Naveen-ul-Haq,602,407,26,17,67.83333333333333,8.874692874692876,23.153846153846153,15.653846153846153,1.5294117647058822,133.0,32.67813267813268,0.10081101516402238,0.5214385644613163,0.31112478981266933
Nithish Kumar Reddy,303,221,11,9,33.666666666666664,137.10407239819006,221,82,36,15,21,37.10407239819005,16.289592760180994,8.416666666666666,2,2,0,Nithish Kumar Reddy,208,118,4,9,19.666666666666668,10.576271186440678,52.0,29.5,0.4444444444444444,29.0,24.576271186440678,0.2670003334867396,0.3993761438688629,0.33318823867780123
Noor Ahmad,13,18,5,4,3.25,72.22222222222221,18,11,2,2,0,61.111111111111114,11.11111111111111,6.5,0,0,0,Noor Ahmad,672,513,24,23,85.5,7.859649122807017,28.0,21.375,1.0434782608695652,171.0,33.33333333333333,0.08395063216391516,0.5149579618964348,0.299454297030175
OC McCoy,8,5,1,0,8.0,160.0,5,2,1,0,1,40.0,20.0,8.0,0,0,0,OC McCoy,255,180,11,8,30.0,8.5,23.181818181818183,16.363636363636363,1.375,49.0,27.22222222222222,0.18767202849558728,0.49632744016546826,0.34199973433052777
OF Smith,51,50,6,3,17.0,102.0,50,29,6,1,5,57.99999999999999,12.0,8.5,0,0,0,OF Smith,179,95,7,6,15.833333333333334,11.305263157894736,25.571428571428573,13.571428571428571,1.1666666666666667,35.0,36.84210526315789,0.16250009075027794,0.4599240245793248,0.31121205766480137
P Awana,5,14,5,3,1.6666666666666667,35.714285714285715,14,9,0,0,0,64.28571428571429,0.0,5.0,0,0,0,P Awana,1046,774,43,33,129.0,8.108527131782946,24.325581395348838,18.0,1.303030303030303,293.0,37.85529715762274,0.04164566716039139,0.5570441572112059,0.2993449121857987
P Dubey,23,33,2,1,23.0,69.6969696969697,33,17,2,2,0,51.515151515151516,6.0606060606060606,11.5,0,0,0,P Dubey,91,67,1,4,11.166666666666666,8.149253731343284,91.0,67.0,0.25,20.0,29.850746268656714,0.14925405162178307,0.3239674865111064,0.23661076906644474
P Kumar,340,323,57,34,10.0,105.26315789473684,323,158,39,22,17,48.91640866873065,12.074303405572756,8.717948717948717,1,0,0,P Kumar,3342,2637,102,119,439.5,7.604095563139932,32.76470588235294,25.852941176470587,0.8571428571428571,1075.0,40.76602199469094,0.1563243689571957,0.6525709730199749,0.4044476709885853
P Negi,365,301,35,26,14.038461538461538,121.26245847176081,301,124,43,27,16,41.19601328903654,14.285714285714285,8.488372093023257,3,0,0,P Negi,954,733,38,42,122.16666666666667,7.80900409276944,25.105263157894736,19.289473684210527,0.9047619047619048,237.0,32.33287858117326,0.18733896837313968,0.548351245568941,0.36784510697104034
P Parameswaran,1,3,2,0,1.0,33.33333333333333,3,2,0,0,0,66.66666666666666,0.0,1.0,0,0,0,P Parameswaran,226,159,9,8,26.5,8.528301886792454,25.11111111111111,17.666666666666668,1.125,64.0,40.25157232704403,0.03679233689528173,0.48788350811204917,0.26233792250366544
P Ray Barman,19,25,1,1,19.0,76.0,25,12,2,2,0,48.0,8.0,9.5,0,0,0,P Ray Barman,56,24,0,1,4.0,14.0,56.0,24.0,0.0,2.0,8.333333333333332,0.14172106767701975,0.35410256410256413,0.24791181588979194
P Sahu,19,13,2,0,19.0,146.15384615384613,13,4,2,1,1,30.76923076923077,15.384615384615385,9.5,0,0,0,P Sahu,152,107,3,5,17.833333333333332,8.52336448598131,50.666666666666664,35.666666666666664,0.6,24.0,22.429906542056074,0.2118749138308659,0.4176826885106469,0.3147788011707564
PC Valthaty,505,432,23,22,22.954545454545453,116.89814814814814,432,230,81,61,20,53.24074074074075,18.75,6.234567901234568,2,2,1,PC Valthaty,207,153,7,10,25.5,8.117647058823529,29.571428571428573,21.857142857142858,0.7,44.0,28.75816993464052,0.2203581700725903,0.4772567228408156,0.3488074464567029
PD Collingwood,203,159,7,4,50.75,127.67295597484276,159,60,22,9,13,37.735849056603776,13.836477987421384,9.227272727272727,0,3,0,PD Collingwood,101,90,5,6,15.0,6.733333333333333,20.2,18.0,0.8333333333333334,24.0,26.666666666666668,0.31081658814127877,0.5066631756350066,0.4087398818881427
PJ Cummins,515,359,39,29,17.75862068965517,143.4540389972145,359,150,67,33,34,41.78272980501393,18.662952646239557,7.686567164179104,4,3,0,PJ Cummins,1976,1370,66,58,228.33333333333334,8.654014598540146,29.939393939393938,20.757575757575758,1.1379310344827587,467.0,34.087591240875916,0.22969980756992384,0.5827359645597541,0.40621788606483894
PJ Sangwan,26,47,14,8,3.25,55.319148936170215,47,27,1,1,0,57.446808510638306,2.127659574468085,26.0,0,0,0,PJ Sangwan,1267,905,44,42,150.83333333333334,8.4,28.795454545454547,20.568181818181817,1.0476190476190477,319.0,35.248618784530386,0.06769642336501065,0.5461780590301717,0.3069372411975912
PM Sarvesh Kumar,1,2,1,0,1.0,50.0,2,1,0,0,0,50.0,0.0,1.0,0,0,0,PM Sarvesh Kumar,42,31,1,2,5.166666666666667,8.129032258064516,42.0,31.0,0.5,11.0,35.483870967741936,0.0534590035619484,0.43721292186535254,0.24533596271365046
PP Chawla,624,580,86,57,10.947368421052632,107.58620689655172,580,263,76,56,20,45.3448275862069,13.10344827586207,8.210526315789474,0,0,0,PP Chawla,5179,3895,201,191,649.1666666666666,7.977920410783056,25.766169154228855,19.378109452736318,1.0523560209424083,1325.0,34.017971758664956,0.17605227644231075,0.8515217282866229,0.5137870023644668
PP Ojha,16,45,19,10,1.6,35.55555555555556,45,30,0,0,0,66.66666666666666,0.0,16.0,0,0,0,PP Ojha,2399,1945,99,90,324.1666666666667,7.40051413881748,24.232323232323232,19.646464646464647,1.1,667.0,34.29305912596401,0.041808703455821,0.6683237958801882,0.3550662496680046
PV Tambe,18,39,6,1,18.0,46.15384615384615,39,24,1,1,0,61.53846153846154,2.564102564102564,18.0,0,0,0,PV Tambe,866,674,28,33,112.33333333333333,7.70919881305638,30.928571428571427,24.071428571428573,0.8484848484848485,204.0,30.267062314540063,0.1084159102689175,0.5169652098086502,0.31269056003878387
PVD Chameera,43,32,7,3,14.333333333333334,134.375,32,16,6,3,3,50.0,18.75,7.166666666666667,0,0,0,PVD Chameera,442,297,11,13,49.5,8.929292929292929,40.18181818181818,27.0,0.8461538461538461,122.0,41.07744107744108,0.18538488043650883,0.453519229857258,0.3194520551468834
PWH de Silva,72,80,14,11,6.545454545454546,90.0,80,40,8,7,1,50.0,10.0,9.0,0,0,0,PWH de Silva,758,557,36,26,92.83333333333333,8.165170556552964,21.055555555555557,15.472222222222221,1.3846153846153846,202.0,36.2657091561939,0.11590776059251681,0.5509728022417986,0.3334402814171577
Pankaj Singh,7,12,5,2,3.5,58.333333333333336,12,6,0,0,0,50.0,0.0,7.0,0,0,0,Pankaj Singh,472,311,11,17,51.833333333333336,9.106109324758842,42.90909090909091,28.272727272727273,0.6470588235294118,111.0,35.69131832797427,0.07061454008515401,0.44575205360133574,0.25818329684324487
Parvez Rasool,17,20,4,2,8.5,85.0,20,7,1,1,0,35.0,5.0,17.0,0,0,0,Parvez Rasool,273,200,4,11,33.333333333333336,8.19,68.25,50.0,0.36363636363636365,60.0,30.0,0.1148257878258502,0.38176173708920186,0.24829376245752605
R Ashwin,800,698,89,59,13.559322033898304,114.61318051575931,698,267,89,61,28,38.25214899713467,12.750716332378223,8.98876404494382,4,1,0,R Ashwin,5435,4679,198,208,779.8333333333334,6.969437914084206,27.449494949494948,23.63131313131313,0.9519230769230769,1552.0,33.16948065826031,0.20076826428095756,0.8504073482864696,0.5255878062837136
R Bhatia,342,290,47,29,11.793103448275861,117.9310344827586,290,110,37,24,13,37.93103448275862,12.758620689655173,9.243243243243244,0,0,0,R Bhatia,2059,1661,82,91,276.8333333333333,7.437688139674895,25.109756097560975,20.25609756097561,0.9010989010989011,436.0,26.249247441300422,0.17520492351550926,0.6340642848369762,0.40463460417624275
R Dhawan,210,188,22,10,21.0,111.70212765957446,188,85,25,18,7,45.21276595744681,13.297872340425531,8.4,0,0,0,R Dhawan,922,693,27,36,115.5,7.982683982683983,34.148148148148145,25.666666666666668,0.75,205.0,29.58152958152958,0.19377469385055843,0.5053784400263273,0.34957656693844286
R McLaren,159,178,13,8,19.875,89.32584269662921,178,76,15,14,1,42.69662921348314,8.426966292134832,10.6,1,1,0,R McLaren,558,372,14,18,62.0,9.0,39.857142857142854,26.571428571428573,0.7777777777777778,116.0,31.182795698924732,0.16501763631915342,0.4593130578341845,0.312165347076669
R Ninan,3,6,1,1,3.0,50.0,6,3,0,0,0,50.0,0.0,3.0,0,0,0,R Ninan,65,36,3,2,6.0,10.833333333333334,21.666666666666668,12.0,1.5,8.0,22.22222222222222,0.06037701068584522,0.4653560250391236,0.2628665178624844
R Parag,1173,909,58,47,24.95744680851064,129.04290429042905,909,344,144,84,60,37.843784378437846,15.841584158415841,8.145833333333334,8,6,0,R Parag,307,181,5,21,30.166666666666668,10.176795580110497,61.4,36.2,0.23809523809523808,36.0,19.88950276243094,0.27267265112128936,0.3828907338349405,0.32778169247811495
R Powell,360,254,22,20,18.0,141.73228346456693,254,111,49,21,28,43.7007874015748,19.291338582677163,7.346938775510204,4,1,0,R Powell,35,21,1,2,3.5,10.0,35.0,21.0,0.5,4.0,19.047619047619047,0.22106447485690306,0.43777537016973633,0.3294199225133197
R Rampaul,51,52,7,5,10.2,98.07692307692307,52,26,5,3,2,50.0,9.615384615384617,10.2,0,0,0,R Rampaul,319,278,17,12,46.333333333333336,6.884892086330935,18.764705882352942,16.352941176470587,1.4166666666666667,130.0,46.76258992805755,0.1353951956453828,0.531247614488869,0.33332140506712593
R Ravindra,222,146,10,9,24.666666666666668,152.05479452054794,146,56,34,22,12,38.35616438356164,23.28767123287671,6.529411764705882,2,1,0,R Ravindra,7,12,0,2,2.0,3.5,7.0,12.0,0.0,5.0,41.66666666666667,0.24722631254582192,0.5546794871794871,0.40095289986265453
R Sai Kishore,13,6,1,1,13.0,216.66666666666666,6,3,2,0,2,50.0,33.33333333333333,6.5,0,0,0,R Sai Kishore,259,191,13,10,31.833333333333332,8.136125654450263,19.923076923076923,14.692307692307692,1.3,56.0,29.31937172774869,0.26163371297199595,0.5106357670585404,0.38613474001526815
R Sanjay Yadav,0,2,1,1,0.0,0.0,2,2,0,0,0,100.0,0.0,0.0,0,0,0,R Sanjay Yadav,23,14,0,1,2.3333333333333335,9.857142857142856,23.0,14.0,0.0,6.0,42.857142857142854,0.0,0.46478021978021977,0.23239010989010989
R Sathish,270,236,24,16,16.875,114.40677966101696,236,92,28,22,6,38.983050847457626,11.864406779661017,9.642857142857142,0,0,0,R Sathish,233,144,6,14,24.0,9.708333333333334,38.833333333333336,24.0,0.42857142857142855,30.0,20.833333333333336,0.1854116050234509,0.4407494432406404,0.3130805241320457
R Sharma,66,77,19,11,6.0,85.71428571428571,77,48,8,5,3,62.33766233766234,10.38961038961039,8.25,0,0,0,R Sharma,1100,935,42,44,155.83333333333334,7.0588235294117645,26.19047619047619,22.261904761904763,0.9545454545454546,334.0,35.721925133689844,0.1094630662574261,0.5596101495852946,0.33453660792136036
R Shepherd,115,68,9,6,19.166666666666668,169.11764705882354,68,29,17,7,10,42.64705882352941,25.0,6.764705882352941,1,0,0,R Shepherd,260,133,6,8,22.166666666666668,11.729323308270676,43.333333333333336,22.166666666666668,0.75,38.0,28.57142857142857,0.240198511228345,0.41352324473154717,0.3268608779799461
R Shukla,19,23,4,2,9.5,82.6086956521739,23,10,2,2,0,43.47826086956522,8.695652173913043,9.5,0,0,0,R Shukla,217,130,7,7,21.666666666666668,10.015384615384615,31.0,18.571428571428573,1.0,38.0,29.230769230769234,0.11594339969283003,0.4581455399061033,0.2870444697994667
R Tewatia,1013,788,65,43,23.558139534883722,128.55329949238578,788,310,131,84,47,39.340101522842644,16.624365482233504,7.732824427480916,11,1,0,R Tewatia,1117,866,36,52,144.33333333333334,7.739030023094688,31.02777777777778,24.055555555555557,0.6923076923076923,264.0,30.484988452655887,0.25942665616049987,0.5315111528411304,0.3954689045008151
R Vinay Kumar,310,289,42,26,11.923076923076923,107.26643598615917,289,118,30,21,9,40.830449826989614,10.380622837370241,10.333333333333334,0,0,0,R Vinay Kumar,3041,2186,127,104,364.3333333333333,8.346752058554438,23.944881889763778,17.212598425196852,1.2211538461538463,763.0,34.90393412625801,0.16338621151883712,0.7136839656819305,0.4385350886003838
RA Jadeja,2959,2378,180,114,25.95614035087719,124.4322960470984,2378,824,322,215,107,34.65096719932716,13.540790580319594,9.18944099378882,22,3,0,RA Jadeja,4917,3895,169,211,649.1666666666666,7.5743260590500645,29.09467455621302,23.047337278106507,0.8009478672985783,1216.0,31.21951219512195,0.3606106779577022,0.7871099515251783,0.5738603147414403
RA Tripathi,2236,1650,93,81,27.604938271604937,135.51515151515153,1650,622,307,223,84,37.696969696969695,18.606060606060606,7.283387622149837,20,12,0,RA Tripathi,12,6,0,1,1.0,12.0,12.0,6.0,0.0,,,0.3412275874122642,0.4723076923076923,0.40676763985997827
RD Chahar,129,127,22,16,8.0625,101.5748031496063,127,70,18,13,5,55.118110236220474,14.173228346456693,7.166666666666667,0,0,0,RD Chahar,2165,1697,76,77,282.8333333333333,7.65468473777254,28.486842105263158,22.32894736842105,0.987012987012987,574.0,33.82439599292869,0.1354993308227692,0.6131950988166367,0.37434721481970296
RE van der Merwe,159,144,15,12,13.25,110.41666666666667,144,66,19,11,8,45.83333333333333,13.194444444444445,8.368421052631579,2,0,0,RE van der Merwe,515,455,25,21,75.83333333333333,6.791208791208792,20.6,18.2,1.1904761904761905,148.0,32.527472527472526,0.16352323301646363,0.5428164886756436,0.3531698608460536
RG More,2,2,1,0,2.0,100.0,2,0,0,0,0,0.0,0.0,2.0,0,0,0,RG More,63,37,1,2,6.166666666666667,10.216216216216216,63.0,37.0,0.5,4.0,10.81081081081081,0.1069180071238968,0.3713581837525499,0.23913809543822337
RG Sharma,6630,5183,251,232,28.57758620689655,127.91819409608335,5183,2036,880,599,281,39.28226895620297,16.978583831757668,7.534090909090909,49,43,2,RG Sharma,462,349,16,32,58.166666666666664,7.9426934097421205,28.875,21.8125,0.5,88.0,25.214899713467048,0.556262671882997,0.49722322122434115,0.526742946553669
RJ Gleeson,2,2,1,0,2.0,100.0,2,1,0,0,0,50.0,0.0,2.0,0,0,0,RJ Gleeson,72,51,1,2,8.5,8.470588235294118,72.0,51.0,0.5,19.0,37.254901960784316,0.1069180071238968,0.3651358528243366,0.2360269299741167
RJ Harris,117,112,21,12,9.75,104.46428571428572,112,46,9,6,3,41.07142857142857,8.035714285714286,13.0,0,0,0,RJ Harris,1085,865,47,37,144.16666666666666,7.526011560693642,23.085106382978722,18.404255319148938,1.2702702702702702,364.0,42.08092485549133,0.1435427024622495,0.5722728253700831,0.3579077639161663
RJ Peterson,32,32,5,3,10.666666666666666,100.0,32,15,4,3,1,46.875,12.5,8.0,0,0,0,RJ Peterson,70,48,3,4,8.0,8.75,23.333333333333332,16.0,0.75,21.0,43.75,0.13796084125507635,0.47887098230408087,0.3084159117795786
RJW Topley,3,6,1,0,3.0,50.0,6,3,0,0,0,50.0,0.0,3.0,0,0,0,RJW Topley,182,107,5,5,17.833333333333332,10.205607476635514,36.4,21.4,1.0,38.0,35.51401869158878,0.06037701068584522,0.44034294238953975,0.2503599765376925
RN ten Doeschate,326,238,21,17,19.176470588235293,136.9747899159664,238,80,41,26,15,33.61344537815126,17.22689075630252,7.951219512195122,3,1,0,RN ten Doeschate,94,83,3,10,13.833333333333334,6.795180722891566,31.333333333333332,27.666666666666668,0.3,22.0,26.506024096385545,0.21862064629831335,0.47669960448511267,0.347660125391713
RP Meredith,0,3,2,1,0.0,0.0,3,3,0,0,0,100.0,0.0,0.0,0,0,0,RP Meredith,621,415,21,18,69.16666666666667,8.978313253012047,29.571428571428573,19.761904761904763,1.1666666666666667,147.0,35.42168674698795,0.0,0.49637558436811785,0.24818779218405893
RP Singh,52,78,28,15,3.466666666666667,66.66666666666666,78,41,3,2,1,52.56410256410257,3.8461538461538463,17.333333333333332,0,0,0,RP Singh,2417,1874,100,82,312.3333333333333,7.738527214514408,24.17,18.74,1.2195121951219512,744.0,39.701173959445036,0.08108030643343844,0.6675287773655038,0.3743045418994711
RR Bhatkal,0,2,1,2,0.0,0.0,2,2,0,0,0,100.0,0.0,0.0,0,0,0,RR Bhatkal,35,12,0,1,2.0,17.5,35.0,12.0,0.0,,,0.0,0.3733974358974359,0.18669871794871795
RR Powar,67,64,9,3,22.333333333333332,104.6875,64,27,7,6,1,42.1875,10.9375,9.571428571428571,0,0,0,RR Powar,538,443,15,26,73.83333333333333,7.286681715575622,35.86666666666667,29.533333333333335,0.5769230769230769,166.0,37.471783295711056,0.18416801137781608,0.4846774356854794,0.3344227235316477
RR Raje,20,18,5,1,20.0,111.11111111111111,18,6,2,1,1,33.33333333333333,11.11111111111111,10.0,0,0,0,RR Raje,214,144,7,10,24.0,8.916666666666666,30.571428571428573,20.571428571428573,0.7,39.0,27.083333333333332,0.1802911823500793,0.4682905338010972,0.3242908580755882
RS Bopara,531,468,22,19,27.94736842105263,113.46153846153845,468,175,55,39,16,37.39316239316239,11.752136752136751,9.654545454545454,3,3,0,RS Bopara,301,213,13,14,35.5,8.47887323943662,23.153846153846153,16.384615384615383,0.9285714285714286,61.0,28.638497652582164,0.2352402767460955,0.5003239158818791,0.3677820963139873
RS Gavaskar,2,8,1,1,2.0,25.0,8,6,0,0,0,75.0,0.0,2.0,0,0,0,RS Gavaskar,8,6,0,1,1.0,8.0,8.0,6.0,0.0,2.0,33.33333333333333,0.031918007123896815,0.5148717948717949,0.27339490099784586
RV Gomez,50,53,9,7,7.142857142857143,94.33962264150944,53,27,6,5,1,50.943396226415096,11.320754716981133,8.333333333333334,0,0,0,RV Gomez,130,97,6,9,16.166666666666668,8.041237113402062,21.666666666666668,16.166666666666668,0.6666666666666666,37.0,38.144329896907216,0.12118590463503374,0.4942572963554523,0.307721600495243
RV Patel,80,76,7,5,16.0,105.26315789473684,76,29,8,6,2,38.15789473684211,10.526315789473683,10.0,0,0,0,RV Patel,22,20,0,1,3.3333333333333335,6.6,22.0,20.0,0.0,5.0,25.0,0.16380162466879133,0.4942307692307692,0.32901619694978024
Ramandeep Singh,170,106,13,6,28.333333333333332,160.37735849056605,106,37,21,8,13,34.90566037735849,19.81132075471698,8.095238095238095,1,0,0,Ramandeep Singh,64,45,6,4,7.5,8.533333333333333,10.666666666666666,7.5,1.5,12.0,26.666666666666668,0.26545341856725,0.5155411099073071,0.39049726423727854
Rashid Khan,545,355,58,37,14.72972972972973,153.52112676056336,355,149,77,39,38,41.971830985915496,21.69014084507042,7.077922077922078,5,1,0,Rashid Khan,3340,2901,157,121,483.5,6.907962771458118,21.273885350318473,18.477707006369428,1.2975206611570247,1060.0,36.53912443984833,0.23093851028288825,0.788175742744698,0.5095571265137931
Rasikh Salam,40,40,6,5,8.0,100.0,40,19,5,5,0,47.5,12.5,8.0,0,0,0,Rasikh Salam,341,207,9,11,34.5,9.884057971014492,37.888888888888886,23.0,0.8181818181818182,56.0,27.053140096618357,0.12926923338702723,0.4470983612563527,0.28818379732168997
Ravi Bishnoi,32,52,14,7,4.571428571428571,61.53846153846154,52,30,2,2,0,57.692307692307686,3.8461538461538463,16.0,0,0,0,Ravi Bishnoi,1861,1460,68,65,243.33333333333334,7.647945205479452,27.36764705882353,21.470588235294116,1.0461538461538462,492.0,33.6986301369863,0.0787200820143171,0.6008105452068181,0.3397653136105676
S Aravind,59,59,10,3,19.666666666666668,100.0,59,26,7,7,0,44.06779661016949,11.864406779661017,8.428571428571429,0,0,0,S Aravind,1057,788,48,38,131.33333333333334,8.048223350253807,22.020833333333332,16.416666666666668,1.263157894736842,290.0,36.80203045685279,0.169990301064047,0.572255009459333,0.37112265526169
S Badree,13,25,5,5,2.6,52.0,25,14,0,0,0,56.00000000000001,0.0,13.0,0,0,0,S Badree,329,263,11,12,43.833333333333336,7.505703422053232,29.90909090909091,23.90909090909091,0.9166666666666666,109.0,41.44486692015209,0.06151250085078385,0.4890887694572159,0.2753006351539999
S Dhawan,6769,5483,221,194,34.891752577319586,123.45431333211745,5483,2136,921,768,153,38.9567754878716,16.797373700528908,7.3496199782844736,42,51,2,S Dhawan,72,49,4,6,8.166666666666666,8.816326530612246,18.0,12.25,0.6666666666666666,17.0,34.69387755102041,0.5802622170381202,0.49250388779563825,0.5363830524168792
S Dube,1502,1077,61,50,30.04,139.46146703806872,1077,404,187,86,101,37.511606313834726,17.36304549675023,8.032085561497325,9,9,0,S Dube,190,117,6,14,19.5,9.743589743589743,31.666666666666668,19.5,0.42857142857142855,23.0,19.65811965811966,0.3168393625391237,0.4569941013602985,0.3869167319497111
S Gopal,180,173,22,13,13.846153846153847,104.04624277456647,173,71,21,19,2,41.040462427745666,12.138728323699421,8.571428571428571,0,0,0,S Gopal,1358,1000,53,51,166.66666666666666,8.148,25.62264150943396,18.867924528301888,1.0392156862745099,317.0,31.7,0.16023331749171354,0.5725013437178464,0.36636733060478
S Kaul,20,36,9,3,6.666666666666667,55.55555555555556,36,23,1,1,0,63.888888888888886,2.7777777777777777,20.0,0,0,0,S Kaul,1772,1238,63,55,206.33333333333334,8.588045234248789,28.126984126984127,19.650793650793652,1.1454545454545455,387.0,31.260096930533116,0.07928108133997827,0.5818343906277648,0.3305577359838715
S Kaushik,0,1,1,1,0.0,0.0,1,1,0,0,0,100.0,0.0,0.0,0,0,0,S Kaushik,304,210,6,10,35.0,8.685714285714285,50.666666666666664,35.0,0.6,68.0,32.38095238095238,0.0,0.42196357632977355,0.21098178816488677
S Ladda,0,10,2,2,0.0,0.0,10,10,0,0,0,100.0,0.0,0.0,0,0,0,S Ladda,225,141,5,9,23.5,9.574468085106384,45.0,28.2,0.5555555555555556,48.0,34.04255319148936,0.0,0.42575628347279526,0.21287814173639763
S Lamichhane,0,1,1,1,0.0,0.0,1,1,0,0,0,100.0,0.0,0.0,0,0,0,S Lamichhane,297,211,14,9,35.166666666666664,8.445497630331754,21.214285714285715,15.071428571428571,1.5555555555555556,75.0,35.54502369668246,0.0,0.5069558889367313,0.25347794446836563
S Nadeem,39,88,20,16,2.4375,44.31818181818182,88,58,2,2,0,65.9090909090909,2.272727272727273,19.5,0,0,0,S Nadeem,1800,1444,54,70,240.66666666666666,7.4792243767313025,33.333333333333336,26.74074074074074,0.7714285714285715,453.0,31.371191135734072,0.05457443437053339,0.5621585039750542,0.30836646917279376
S Narwal,37,29,4,4,9.25,127.58620689655173,29,12,6,6,0,41.37931034482759,20.689655172413794,6.166666666666667,0,0,0,S Narwal,203,113,6,6,18.833333333333332,10.778761061946904,33.833333333333336,18.833333333333332,1.0,37.0,32.743362831858406,0.16096706596137011,0.4433676737073222,0.30216736983434617
S Rana,91,82,8,5,18.2,110.97560975609757,82,33,10,9,1,40.243902439024396,12.195121951219512,9.1,0,0,0,S Rana,18,16,0,3,2.6666666666666665,6.75,18.0,16.0,0.0,5.0,31.25,0.17756311571158456,0.5022115384615384,0.3398873270865615
S Randiv,2,4,1,1,2.0,50.0,4,3,0,0,0,75.0,0.0,2.0,0,0,0,S Randiv,223,180,8,8,30.0,7.433333333333334,27.875,22.5,1.0,60.0,33.33333333333333,0.056918007123896816,0.48875210665703617,0.2728350568904665
S Sreesanth,34,57,12,3,11.333333333333334,59.64912280701754,57,43,6,6,0,75.43859649122807,10.526315789473683,5.666666666666667,0,0,0,S Sreesanth,1221,947,43,44,157.83333333333334,7.736008447729672,28.3953488372093,22.023255813953487,0.9772727272727273,399.0,42.13305174234424,0.09998251664053615,0.5507567085586386,0.32536961259958735
